# Time [ps] | E_Tot [kJ/mol] | T [K] | P [bar
60.6 -1.04131 291.723053 307.299744
60.7 -1.03419 279.868774 -1104.318115
60.8 -1.0473 305.162567 -495.026245
60.9 -1.04606 292.000610 -720.501221
61 -1.04065 285.276306 784.698547
61.1 -1.03663 292.662994 1026.507568
61.2 -1.0338 287.878693 -539.707642
61.3 -1.04347 304.224274 500.940247
61.4 -1.04357 301.095001 211.468445
61.5 -1.04278 297.310944 193.114624
61.6 -1.03977 288.425323 188.658813
61.7 -1.03748 290.204010 -774.732788
61.8 -1.03578 285.458984 -569.153259
61.9 -1.03871 304.477570 993.996277
62 -1.03626 296.624634 1003.035950
62.1 -1.03951 296.761475 988.752014
62.2 -1.03374 289.169281 -446.956116
62.3 -1.0348 288.103058 -301.591156
62.4 -1.02925 282.805969 -785.733093
62.5 -1.03792 298.707916 -118.884399
62.6 -1.02979 279.820038 21.540894
62.7 -1.02684 282.304077 -170.934143
62.8 -1.03162 293.398621 -212.690582
62.9 -1.02786 282.818939 -851.158691
63 -1.03636 293.021576 -43.394531
63.1 -1.04327 300.838867 436.180969
63.2 -1.03593 290.281128 299.571472
63.3 -1.03703 288.113922 341.392395
63.4 -1.03972 295.968018 -107.720825
63.5 -1.03665 283.590637 1039.498779
63.6 -1.03169 295.682892 435.886780
63.7 -1.03278 296.619537 -1131.499512
63.8 -1.03571 305.357788 -583.150757
63.9 -1.04333 309.195374 352.116272
64 -1.03693 294.833862 -110.572693
64.1 -1.03818 300.173035 -201.250092
64.2 -1.03588 296.533508 -621.650269
64.3 -1.03185 293.967041 -32.420837
64.4 -1.04402 302.047668 2493.181152
64.5 -1.03494 279.472168 -1773.848145
64.6 -1.0364 292.070923 695.583679
64.7 -1.03821 293.106476 545.845764
64.8 -1.0471 298.142365 -795.061035
64.9 -1.03438 284.857300 336.897888
65 -1.04359 301.344788 252.309937
65.1 -1.02902 287.261627 848.652039
65.2 -1.03864 308.330658 -211.455872
65.3 -1.02103 289.602783 491.515564
65.4 -1.0281 299.212158 594.573425
65.5 -1.02582 295.339661 180.786621
65.6 -1.02376 294.116821 1901.863281
65.7 -1.0248 289.530365 1174.970215
65.8 -1.03797 302.836487 1679.210938
65.9 -1.043 307.145447 -224.184143
66 -1.04949 320.147339 1632.939453
66.1 -1.03656 300.080750 314.291748
66.2 -1.02911 294.478577 -961.929321
66.3 -1.03482 293.547852 -770.052429
66.4 -1.0487 297.734833 -1414.153564
66.5 -1.0407 285.393524 936.068909
66.6 -1.04314 295.662659 -393.978973
66.7 -1.0412 295.003387 61.424316
66.8 -1.03176 288.059326 278.346924
66.9 -1.0285 278.426117 -736.494934
67 -1.02569 271.649261 328.545959
67.1 -1.03748 288.056061 -1665.586304
67.2 -1.03507 291.321075 2112.417969
67.3 -1.03444 291.271606 493.930969
67.4 -1.04447 315.267181 331.435974
67.5 -1.03119 299.425385 495.773987
67.6 -1.03119 290.644592 350.216370
